product_name @ features @ price @ link@ itemcode @ description 
F&U; MP5918 MP3 Player@Τύπος Player : MP3    -   Έγχρωμη Οθόνη : Δεν διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@23.99 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/143416-f%26u-mp5918@143416@Μίνι MP3 player από αλουμίνιο χωρητικότητας 8GB με LCD οθόνη για δυνατότητα εμφάνισης στίχων.
F&U; MP5928@Τύπος Player : MP3    -   Έγχρωμη Οθόνη : Δεν διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@23.99 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/143417-f%26u-mp5928@143417@Μίνι MP3 player από αλουμίνιο χωρητικότητας 8GB με LCD οθόνη για δυνατότητα εμφάνισης στίχων.
Sencor SFP5870BS Grey MP4 Player@Τύπος Player : MP4    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@29.90 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/176426-sencor-sfp5870bs-grey@176426@Με το MP4 SFP5870 της Sencor απολαμβάνεις μουσική βίντεο και φωτογραφίες. Σε συνδυασμό με τα διάφορα χρώματα που διαθέτει σου κάνει τη καθημερινότητά σου ακόμα πιο διασκεδαστική.
Sencor SFP5870BYL Yellow MP4 Player@Τύπος Player : MP4    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@29.90 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/176425-sencor-sfp5870byl-yellow@176425@Με το MP4 SFP5870 της Sencor απολαμβάνεις μουσική βίντεο και φωτογραφίες. Σε συνδυασμό με τα διάφορα χρώματα που διαθέτει σου κάνει τη καθημερινότητά σου ακόμα πιο διασκεδαστική.
Osio SRM8380 Black MP4 Player@Τύπος Player : MP4    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@29.90 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/182846-osio-srm8380-black@182846@Ο μεγάλος αποθηκευτικός χώρος των 8 GB και το μικρό μέγεθος και βάρος του MP4 Osio SRM8380 σου επιτρέπει να παίρνεις όλα σου τα αρχεία μαζί. Ο αποθηκευτικός χώρος του mp3 player είναι σε κάρτα micro SD και αναγνωρίζει κάρτες μέχρι και 32GB.
F&U; MP5998 MP4 Player@Τύπος Player : MP4    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@29.99 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/142793-f%26u-mp5998@142793@"Multimedia player MP5998  με έγχρωμη οθόνη 1.8""  εσωτερική μνήμη 8GB και υποδοχή κάρτας μνήμης micro SD."
F&U; MP5988 MP4 Player@Τύπος Player : MP4    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@29.99 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/142792-f%26u-mp5988@142792@"Multimedia player MP5988 με έγχρωμη οθόνη 1.8""  εσωτερική μνήμη 8GB και υποδοχή κάρτας μνήμης micro SD."
Sandisk Sansa Clip Sport 8GB Black MP3 Player@Τύπος Player : MP3    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@45.90 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/173391-sandisk-sansa-clip-sport-8gb-black@173391@Το ελαφρύ Sandisk clip sport MP3 player με γαντζάκι  για να σε συντροφεύει στις δραστηριότητες σου αφήνοντας τα χέρια σου ελεύθερα. Επιπλέον είναι τόσο ελαφρύ που ούτε καν το νοιώθεις.
Sandisk Sansa Clip Sport 8GB Lime MP3 Player@Τύπος Player : MP3    -   Έγχρωμη Οθόνη : Διαθέτει     -   Χωρητικότητα: 8 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@45.90 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/173392-sandisk-sansa-clip-sport-8gb-lime@173392@Το ελαφρύ Sandisk clip sport MP3 player με γαντζάκι  για να σε συντροφεύει στις δραστηριότητες σου αφήνοντας τα χέρια σου ελεύθερα. Επιπλέον είναι τόσο ελαφρύ που ούτε καν το νοιώθεις.
Sony NWZB183F Red MP3 Player@Τύπος Player : MP3    -   Έγχρωμη Οθόνη : Δεν διαθέτει     -   Χωρητικότητα: 4 GB    -   Οθόνη Αφής : Δεν διαθέτει     -   Ραδιόφωνο : FM@59.00 € @https://www.kotsovolos.gr/site/sound-vision/portable-audio/ipod-mp3-players/139580-sony-nwzb183f-red@139580@MP3 player ξεχωριστής σχεδίασης με φινίρισμα αλουμινίου και λειτουργία ενίσχυσης μπάσων για πανίσχυρα μπάσα με xωρητικότητα 4GB (αποθ. έως 900 τραγούδια) διάρκεια μπαταρίας έως 20 ώρες μουσικής και γρήγορη φόρτιση σε μόλις 3'.
