product_name @ features @ price @ link@ itemcode @ description 
Bitmore GTAB 712T 8GB White Tablet@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@39.90 € από 44.99 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/190039-bitmore-gtab-712t-8gb-white@190039@Το tablet Bitmore GTAB712T διαθέτει οθόνη 7 ιντσών τετραπύρηνο επεξεργαστή για άπλετη ισχύ όταν το χρειάζεσαι και Android 7.1 Nougat για ολόφρεσκα μενού που προσφέρουν κορυφαία αποδοτικότητα και... ψυχαγωγία φυσικά κάθε στιγμή της ημέρας!
Bitmore GTAB 712T 8GB Black Tablet@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@39.90 € από 44.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/191920-bitmore-gtab-712t-8gb-black@191920@Το tablet Bitmore GTAB712T διαθέτει οθόνη 7 ιντσών τετραπύρηνο επεξεργαστή για άπλετη ισχύ όταν το χρειάζεσαι και Android 7.1 Nougat για ολόφρεσκα μενού που προσφέρουν κορυφαία αποδοτικότητα και... ψυχαγωγία φυσικά κάθε στιγμή της ημέρας!
"Bitmore ColorTab 816i 8"" 16GB Black Tablet"@Μέγεθος Οθόνης σε Ίντσες : 8    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 16GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@49.90 € από 69.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/192670-bitmore-colortab-816i-8-16gb-black@192670@Το ColorTab 816i έρχεται με κομψό σχεδιασμό και μικρό μέγεθος για να το έχεις πάντα μαζί σου και να το μεταφέρεις με ευκολία. Διαθέτει μοντέρνα σχεδίαση και δυνατά χαρακτηριστικά για να μπορείς να το χρησιμοποιείς και να απολαμβάνεις τις δυνατότητές του παντού. Έχει μεγάλη αυτονομία για να ενημερώνεσαι από τα αγαπημένα σου websites και να παρακολουθείς τις δημοσιεύσεις στα κοινωνικά δίκτυα συνεχώς.
"eStar GO IPS Quad Core 3G 8GB 7"" Tablet"@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Υποστηρίζεται 3G    -   Μνήμη (Ram): 1 GB@59.00 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/188335-estar-go-ips-quad-core-3g-8gb-7@188335@"Το eStar GO IPS 3G Quad Core είναι σχεδιασμένο για όσους αγαπούν να ταξιδεύουν και θέλουν να απολαμβάνουν δυνατότητες πλοήγησης εν κινήσει. Οθόνη 7"" τεχνολογίας IPS για να βλέπεις καθαρά τους χάρτες και συνδεσιμότητα 3G για πρόσβαση στο Internet όπου και αν βρίσκεσαι."
"MLS Kido 7"" 8GB 2018 Blue Tablet"@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@59.90 € από 89.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/185718-mls-kido-7-8gb-2018-blue@185718@Το MLS Kido 2018 διασκεδάζει και συγχρόνως διδάσκει στους μικρούς μας φίλους να κάνουν αριθμητικές πράξεις να γράψουν τις πρώτες τους λέξεις να παίξουν με τα χρώματα και τις εικόνες.
"MLS Kido 7"" 8GB 2018 Pink Tablet"@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@59.90 € από 89.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/185719-mls-kido-7-8gb-2018-pink@185719@Το MLS Kido 2018 διασκεδάζει και συγχρόνως διδάσκει στους μικρούς μας φίλους να κάνουν αριθμητικές πράξεις να γράψουν τις πρώτες τους λέξεις να παίξουν με τα χρώματα και τις εικόνες.
"Huawei MediaPad T3 7"" 1GB-16GB WiFi Tablet"@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 16GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@69.00 € από 89.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/178001-huawei-mediapad-t3-7-1gb/16gb-wifi@178001@Το Huawei MediaPad T3 7 έρχεται με εντυπωσιακό μεταλλικό σχεδιασμό και χαρακτηριστικά που θα καλύψουν τις ανάγκες σου για γρήγορη πλοήγηση στις καθημερινές σου αναζητήσεις.
"MLS iQTab Joy 8"" WiFi 8GB White Tablet"@Μέγεθος Οθόνης σε Ίντσες : 8    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@69.00 € από 99.00 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/189460-mls-iqtab-joy-8-wifi-8gb-white@189460@"Tablet iQTab Joy με οθόνη 8"" IPS τετραπύρηνο επεξεργαστή στα 1.3 GHz μνήμη 1GB RAM κάμερα μπροστινή 1 Mp οπίσθια 5 Mp χωρητικότητα 8GB και λειτουργικό σύστημα Android."
"Bitmore Tab 812i 8"" Tablet"@Μέγεθος Οθόνης σε Ίντσες : 8    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@69.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/177678-bitmore-tab-812i-8@177678@"Το Tab 812i ανήκει στη νέα γενιά tablets που έρχονται στην οικογένεια Bitmore. Με οθόνη 8"" τετραπύρηνο επεξεργαστή και λειτουργικό σύστημα Android 6.0 το Tab 812i πηγαίνει την επικοινωνία τη διασκέδαση και την ενημέρωση σου ακόμα πιο μπροστά. "
eStar Themed Blue Finding Dory Tablet@Μέγεθος Οθόνης σε Ίντσες : 7    -   Πλήθος Πυρήνων : Quad Core    -   Χωρητικότητα : 8GB    -   3G/4G : Δεν υποστηρίζεται     -   Μνήμη (Ram): 1 GB@69.90 € @https://www.kotsovolos.gr/site/computing/laptop-tablet-ipad/tablets-ipad/181266-estar-themed-blue-finding-dory@181266@"Tablet 7"" με θέμα από την αγαπημένη ταινία της Disney Finding Dory μαζί με αντίστοιχη θήκη και με εγκατεστημένα παιχνίδια σχετικά με την ταινία."
