product_name @ features @ price @ link
Powerbank SBS Portable Battery Backup 2200 mAh ΜαύροSBS@Εγγύηση:  24 μήνες-Κατασκευαστής: SBS-Χωρητικότητα: 2200 mAh@7,99@https://www.public.gr/product/aksesoyar/kiniton/mpataries-power-banks/powerbank-sbs-portable-battery-backup-2200-mah-mayro/prod7710333pp/
Powerbank SBS Portable Battery Backup 2200 mAh ΛευκόSBS@Εγγύηση:  24 μήνες-Κατασκευαστής: SBS-Χωρητικότητα: 2200 mAh@7,99@https://www.public.gr/product/aksesoyar/kiniton/mpataries-power-banks/powerbank-sbs-portable-battery-backup-2200-mah-leyko/prod7660170pp/
Powerbank SBS Compacto 3.000 mAh 1A ΠράσινοSBS@Εγγύηση:  24 μήνες-Κατασκευαστής: SBS@9,99@https://www.public.gr/product/aksesoyar/tablet/fortistes/powerbank-sbs-compacto-3000-mah-1a-prasino/prod8241343pp/
Powerbank SBS Portable Battery Backup 3000 mAh ΛευκόSBS@Εγγύηση:  24 μήνες-Κατασκευαστής: SBS-Χωρητικότητα: 3000 mAh@9,99@https://www.public.gr/product/aksesoyar/kiniton/mpataries-power-banks/powerbank-sbs-portable-battery-backup-3000-mah-leyko/prod7440102pp/
Powerbank SBS Compact Battery Backup 3000 mAh ΜπλεSBS@Εγγύηση:  24 μήνες-Κατασκευαστής: SBS@9,99@https://www.public.gr/product/aksesoyar/tablet/fortistes/powerbank-sbs-compact-battery-backup-3000-mah-mple/prod8241342pp/
Powerbank SBS Compacto 3.000 mAh 1A ΜαύροSBS@Εγγύηση:  24 μήνες-Κατασκευαστής: SBS@9,99@https://www.public.gr/product/aksesoyar/tablet/fortistes/powerbank-sbs-compacto-3000-mah-1a-mayro/prod8241341pp/
Powerbank USB Public 2.600 mAh 1A ΠορτοκαλίPUBLIC@@11,99@https://www.public.gr/product/xristika-eksypna/powerbanks/powerbank-usb-public-2600-mah-1a-portokali/prod8650332pp/
Powerbank Puro External Battery 2200 mAh Μαύρο BB22C1BLKPURO@-Κατασκευαστής: PURO-Χωρητικότητα: Li-Ion 2200 mAh@11,99@https://www.public.gr/product/aksesoyar/kiniton/mpataries-power-banks/powerbank-puro-external-battery-2200-mah-mayro-bb22c1blk/prod6031355pp/
Powerbank Avantree Juna Ultra Slim 3400 mAh 1AAVANTREE@Εγγύηση:  12 μήνες-Κατασκευαστής: AVANTREE-Χωρητικότητα: 3400 mAh@13,99@https://www.public.gr/product/aksesoyar/kiniton/mpataries-power-banks/powerbank-avantree-juna-ultra-slim-3400-mah-1a/prod8250597pp/
Powerbank Trust Primo 22061 4400 mAh 1A ΠορτοκαλίTRUST@Εγγύηση:  24 μήνες-Κατασκευαστής: TRUST@14,99@https://www.public.gr/product/aksesoyar/tablet/fortistes/powerbank-trust-primo-22061-4400-mah-1a-portokali/prod8681041pp/
